time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-03-11T13:43:09.590Z,38.989,144.126,25.3,5.7,mb,298,55.1,,1.12,us,usp000hvwn,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,10.5,,153,reviewed,us,us
2011-03-11T13:42:27.190Z,37.338,142.061,33.1,5,mb,161,120.5,,1.1,us,usp000hvwm,2014-11-07T01:43:57.284Z,"off the east coast of Honshu, Japan",earthquake,,4.5,,87,reviewed,us,us
2011-03-11T13:38:57.720Z,37.444,144.38,35,4.4,mb,19,127.9,,0.8,us,usp000hvwk,2014-11-07T01:43:57.282Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-11T13:34:30.600Z,36.162,141.84,4.7,5.5,mb,191,87.6,,1.04,us,usp000hvwj,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,15,,72,reviewed,us,us
2011-03-11T13:33:34.820Z,36.176,141.732,23.1,4.3,mb,22,127.3,,0.93,us,usp000hvwh,2014-11-07T01:43:57.266Z,"near the east coast of Honshu, Japan",earthquake,,24.2,,4,reviewed,us,us
2011-03-11T13:31:55.460Z,39.21,142.798,35,5.1,mb,119,100.5,,1.27,us,usp000hvwg,2014-11-07T01:43:57.256Z,"near the east coast of Honshu, Japan",earthquake,,,,44,reviewed,us,us
2011-03-11T13:29:11.280Z,36.998,142.183,12.7,4.4,mb,36,127,,1.07,us,usp000hvwf,2014-11-07T01:43:57.251Z,"off the east coast of Honshu, Japan",earthquake,,23.4,,5,reviewed,us,us
2011-03-11T13:26:26.390Z,35.789,142.135,35,5,mb,37,126.7,,1.21,us,usp000hvwe,2014-11-07T01:43:57.248Z,"off the east coast of Honshu, Japan",earthquake,,0,,7,reviewed,us,us
2011-03-11T13:24:58.650Z,37.311,143.63,35,4.3,mb,24,128.2,,1.04,us,usp000hvwd,2014-11-07T01:43:57.246Z,"off the east coast of Honshu, Japan",earthquake,,0,,3,reviewed,us,us
2011-03-11T13:23:40.830Z,37.421,141.482,27.3,4,mb,37,115.5,,1.17,us,usp000hvwc,2014-11-07T01:43:57.242Z,"near the east coast of Honshu, Japan",earthquake,,3.7,,3,reviewed,us,us
2011-03-11T13:22:05.780Z,36.374,141.887,7.2,4.5,mb,27,127.4,,1.16,us,usp000hvwb,2014-11-07T01:43:57.240Z,"near the east coast of Honshu, Japan",earthquake,,28.7,,3,reviewed,us,us
2011-03-11T13:21:16.010Z,37.22,143.095,35,4.4,mb,17,191,,1.08,us,usp000hvwa,2014-11-07T01:43:57.238Z,"off the east coast of Honshu, Japan",earthquake,,0,,3,reviewed,us,us
2011-03-11T13:18:16.630Z,37.575,142.827,35,5.5,mb,71,113,,1.25,us,usp000hvw8,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,,,33,reviewed,us,us
2011-03-11T13:16:51.500Z,36.371,141.743,57.7,5.6,mb,257,44.7,,1.18,us,usp000hvw7,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,6.5,,122,reviewed,us,us
2011-03-11T13:15:47.030Z,37.377,141.884,52.8,5.1,mb,200,109.8,,1.06,us,usp000hvw6,2014-11-07T01:43:57.197Z,"near the east coast of Honshu, Japan",earthquake,,7.3,,115,reviewed,us,us
2011-03-11T13:14:40.230Z,37.744,143.762,35,5.1,mb,51,65.5,,1.12,us,usp000hvw5,2014-11-07T01:43:57.193Z,"off the east coast of Honshu, Japan",earthquake,,0,,11,reviewed,us,us
2011-03-11T13:13:10.360Z,37.882,143.321,35,4.8,mb,48,120.8,,0.97,us,usp000hvw4,2014-11-07T01:43:57.189Z,"off the east coast of Honshu, Japan",earthquake,,0,,10,reviewed,us,us
2011-03-11T13:08:14.100Z,39.168,142.598,35.7,4.7,mb,36,126.7,,0.92,us,usp000hvw3,2014-11-07T01:43:57.185Z,"near the east coast of Honshu, Japan",earthquake,,8.4,,2,reviewed,us,us
2011-03-11T13:02:43.170Z,36.541,141.976,42.3,5.3,mb,63,111.9,,0.91,us,usp000hvw2,2014-11-07T01:43:57.180Z,"near the east coast of Honshu, Japan",earthquake,,8.5,,15,reviewed,us,us
2011-03-11T12:59:22.310Z,36.145,141.692,35,5.2,mb,225,68,,0.89,us,usp000hvw1,2014-11-07T01:43:57.163Z,"near the east coast of Honshu, Japan",earthquake,,,,134,reviewed,us,us
2011-03-11T12:56:05.330Z,37.795,141.96,35,5.5,mb,103,59.8,,1,us,usp000hvw0,2014-11-07T01:43:57.154Z,"near the east coast of Honshu, Japan",earthquake,,,,25,reviewed,us,us
2011-03-11T12:54:53.250Z,38.499,141.976,50.9,5.4,mb,352,53.1,,0.74,us,usp000hvvz,2014-11-07T01:43:57.010Z,"near the east coast of Honshu, Japan",earthquake,,3.5,,168,reviewed,us,us
2011-03-11T12:53:54.600Z,37.721,142.231,35,4.3,mb,12,156,,1.42,us,usp000hvvy,2014-11-07T01:43:57.008Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T12:50:57.620Z,39.504,143.589,17,4.6,mb,35,109.7,,1,us,usp000hvvx,2014-11-07T01:43:57.004Z,"off the east coast of Honshu, Japan",earthquake,,19.8,,5,reviewed,us,us
2011-03-11T12:49:02.640Z,36.147,141.602,35,5.6,mb,412,27.8,,0.73,us,usp000hvvw,2014-11-07T01:43:56.967Z,"near the east coast of Honshu, Japan",earthquake,,,,138,reviewed,us,us
2011-03-11T12:48:27.140Z,37.04,143.978,42.2,4.2,mb,17,105.8,,1.03,us,usp000hvvv,2014-11-07T01:43:56.966Z,"off the east coast of Honshu, Japan",earthquake,,14.2,,3,reviewed,us,us
2011-03-11T12:46:25.140Z,36.78,141.736,35,4.1,mb,17,122.8,,1.32,us,usp000hvvu,2014-11-07T01:43:56.964Z,"near the east coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2011-03-11T12:38:09.770Z,37.019,142.156,29.4,4.6,mb,35,105.3,,0.88,us,usp000hvvt,2014-11-07T01:43:56.960Z,"off the east coast of Honshu, Japan",earthquake,,15,,3,reviewed,us,us
2011-03-11T12:35:21.680Z,39.283,143.512,10,5.3,mb,19,124.4,,1.43,us,usp000hvvs,2014-11-07T01:43:56.958Z,"off the east coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2011-03-11T12:34:31.830Z,37.463,143.301,10,5.4,mb,64,90.3,,1.01,us,usp000hvvr,2014-11-07T01:43:56.953Z,"off the east coast of Honshu, Japan",earthquake,,,,14,reviewed,us,us
2011-03-11T12:34:19.660Z,36.986,143.624,26.1,5.3,mb,141,71.9,,1.23,us,usp000hvvq,2014-11-07T01:43:56.927Z,"off the east coast of Honshu, Japan",earthquake,,5.4,,71,reviewed,us,us
2011-03-11T12:33:18.180Z,38.059,142.695,50.9,5.4,mb,145,99,,1.02,us,usp000hvvp,2014-11-07T01:43:56.916Z,"near the east coast of Honshu, Japan",earthquake,,5.7,,46,reviewed,us,us
2011-03-11T12:28:45.910Z,36.191,141.712,39.8,5.2,mb,178,104.8,,0.99,us,usp000hvvn,2014-11-07T01:43:56.902Z,"near the east coast of Honshu, Japan",earthquake,,5.8,,55,reviewed,us,us
2011-03-11T12:27:51.610Z,38.186,142.967,63.9,4.7,mb,21,136.1,,0.89,us,usp000hvvm,2014-11-07T01:43:56.900Z,"near the east coast of Honshu, Japan",earthquake,,9.2,,2,reviewed,us,us
2011-03-11T12:24:35.150Z,36.48,141.75,14.6,5.3,mb,229,111.5,,0.81,us,usp000hvvk,2014-11-07T01:43:56.884Z,"near the east coast of Honshu, Japan",earthquake,,9.7,,138,reviewed,us,us
2011-03-11T12:24:29.810Z,39.629,143.478,8.5,4.2,mb,19,150.8,,0.72,us,usp000hvvj,2014-11-07T01:43:56.882Z,"off the east coast of Honshu, Japan",earthquake,,29.4,,2,reviewed,us,us
2011-03-11T12:22:17.380Z,39.294,142.666,53.3,4.6,mb,31,134.7,,1.02,us,usp000hvvh,2014-11-07T01:43:56.879Z,"near the east coast of Honshu, Japan",earthquake,,8.5,,3,reviewed,us,us
2011-03-11T12:21:17.090Z,37.216,142.385,35,4.9,mb,19,156.4,,1.3,us,usp000hvvg,2014-11-07T01:43:56.877Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T12:15:45.320Z,39.084,142.264,50.2,5.8,mb,108,54.4,,0.71,us,usp000hvvf,2020-01-04T08:47:31.657Z,"near the east coast of Honshu, Japan",earthquake,,5.1,,31,reviewed,us,us
2011-03-11T12:12:54.800Z,38.055,142.548,35,5.9,mb,464,15.4,,0.74,us,usp000hvvd,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,,,292,reviewed,us,us
2011-03-11T12:10:19.100Z,38.899,144.64,35,5,mb,83,127.6,,1.34,us,usp000hvvc,2014-11-07T01:43:56.831Z,"off the east coast of Honshu, Japan",earthquake,,,,23,reviewed,us,us
2011-03-11T12:08:46.950Z,37.122,142.654,35,4.3,mb,26,128.2,,0.8,us,usp000hvvb,2014-11-07T01:43:56.828Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-11T12:07:52.810Z,37.588,144.053,35,4.6,mb,30,136.1,,1.15,us,usp000hvva,2014-11-07T01:43:56.825Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-11T12:04:11.930Z,36.333,142.744,10,5.1,mb,98,64.1,,0.93,us,usp000hvv8,2014-11-07T01:43:56.816Z,"off the east coast of Honshu, Japan",earthquake,,,,32,reviewed,us,us
2011-03-11T12:01:44.350Z,39.143,143.211,35,4.9,mb,16,212,,0.85,us,usp000hvv7,2014-11-07T01:43:56.814Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T12:01:13.340Z,37.652,143.062,35,4.6,mb,25,128.8,,0.6,us,usp000hvv6,2014-11-07T01:43:56.812Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-11T11:58:54.410Z,35.752,142.08,35,5.6,mb,84,86.7,,1.18,us,usp000hvv5,2014-11-07T01:43:56.806Z,"off the east coast of Honshu, Japan",earthquake,,,,29,reviewed,us,us
2011-03-11T11:57:16.060Z,39.202,142.094,44.5,5.3,mb,183,100.9,,0.72,us,usp000hvv4,2014-11-07T01:43:56.791Z,"near the east coast of Honshu, Japan",earthquake,,4.6,,71,reviewed,us,us
2011-03-11T11:56:34.940Z,37.693,143.014,25.9,5.3,mb,82,72.8,,0.85,us,usp000hvv3,2014-11-07T01:43:56.784Z,"off the east coast of Honshu, Japan",earthquake,,13.2,,36,reviewed,us,us
2011-03-11T11:56:13.240Z,36.267,141.527,23.1,5.5,mb,173,62.3,,0.72,us,usp000hvv2,2014-11-07T01:43:56.769Z,"near the east coast of Honshu, Japan",earthquake,,7.7,,28,reviewed,us,us
2011-03-11T11:55:21.300Z,37.228,142.703,10,5.3,mb,29,134.9,,0.85,us,usp000hvv1,2014-11-07T01:43:56.766Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-11T11:54:00.740Z,36.93,142.513,35,5.3,mb,81,127.1,,0.83,us,usp000hvv0,2014-11-07T01:43:56.760Z,"off the east coast of Honshu, Japan",earthquake,,,,14,reviewed,us,us
2011-03-11T11:53:23.660Z,39.149,142.662,9.5,4.7,mb,53,123.6,,0.64,us,usp000hvuz,2014-11-07T01:43:56.756Z,"near the east coast of Honshu, Japan",earthquake,,11.5,,3,reviewed,us,us
2011-03-11T11:49:22.550Z,37.9,144.486,22.7,5,mb,41,98,,0.7,us,usp000hvuy,2014-11-07T01:43:56.753Z,"off the east coast of Honshu, Japan",earthquake,,15.7,,9,reviewed,us,us
2011-03-11T11:46:42.500Z,36.004,141.171,17.7,5.8,mb,97,60.2,,0.64,us,usp000hvux,2020-01-04T08:47:17.498Z,"near the east coast of Honshu, Japan",earthquake,,8.7,,23,reviewed,us,us
2011-03-11T11:44:28.300Z,36.695,142.244,35,5.7,mb,335,40.7,,1.02,us,usp000hvuw,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,,,208,reviewed,us,us
2011-03-11T11:42:08.320Z,39.319,142.906,10,5.4,mb,39,125.3,,0.87,us,usp000hvuv,2014-11-07T01:43:56.720Z,"near the east coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2011-03-11T11:36:40.920Z,39.241,142.463,25.7,6.6,ms,668,9.5,,1.11,us,usp000hvuu,2020-04-18T00:27:12.385Z,"near the east coast of Honshu, Japan",earthquake,,4.8,,299,reviewed,us,us
2011-03-11T11:35:25.320Z,37.906,144.783,18.3,5.3,mb,114,69.1,,0.72,us,usp000hvut,2014-11-07T01:43:56.637Z,"off the east coast of Honshu, Japan",earthquake,,15.3,,32,reviewed,us,us
2011-03-11T11:32:27.130Z,39.065,143.166,36.3,5.8,mb,304,28.3,,0.8,us,usp000hvur,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,4.3,,179,reviewed,us,us
2011-03-11T11:32:14.800Z,36.238,142.396,35,5.7,mb,140,63.4,,1.02,us,usp000hvuq,2014-11-07T01:43:56.582Z,"off the east coast of Honshu, Japan",earthquake,,,,83,reviewed,us,us
2011-03-11T11:31:13.990Z,38.085,140.115,58.1,5.1,mb,71,114,,1.14,us,usp000hvup,2014-11-07T01:43:56.577Z,"eastern Honshu, Japan",earthquake,,8,,37,reviewed,us,us
2011-03-11T11:30:19.150Z,39.219,143.43,13.8,5.4,mb,109,135.2,,0.8,us,usp000hvun,2014-11-07T01:43:56.569Z,"off the east coast of Honshu, Japan",earthquake,,10.5,,35,reviewed,us,us
2011-03-11T11:28:50.830Z,38.504,142.162,27.7,5.2,mb,75,99.9,,0.71,us,usp000hvum,2014-11-07T01:43:56.564Z,"near the east coast of Honshu, Japan",earthquake,,9.7,,21,reviewed,us,us
2011-03-11T11:27:18.490Z,39.128,143.369,10,5.4,mb,115,54.2,,0.87,us,usp000hvuk,2014-11-07T01:43:56.556Z,"off the east coast of Honshu, Japan",earthquake,,,,39,reviewed,us,us
2011-03-11T11:25:31.740Z,35.571,142.011,9.6,5.2,mb,71,126.3,,1.24,us,usp000hvuj,2014-11-07T01:43:56.550Z,"off the east coast of Honshu, Japan",earthquake,,21.3,,8,reviewed,us,us
2011-03-11T11:21:29.790Z,37.547,143.073,35,5.8,mb,123,56.4,,0.71,us,usp000hvuh,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,,,58,reviewed,us,us
2011-03-11T11:21:03.070Z,35.684,140.933,35,5.7,mb,342,23.7,,0.86,us,usp000hvug,2020-01-04T08:46:42.255Z,"near the east coast of Honshu, Japan",earthquake,,,,183,reviewed,us,us
2011-03-11T11:16:50.250Z,36.628,141.809,36.6,5.5,mb,250,45.1,,0.91,us,usp000hvuf,2014-11-07T01:43:56.500Z,"near the east coast of Honshu, Japan",earthquake,,5.7,,142,reviewed,us,us
2011-03-11T11:15:56.250Z,39.193,143.323,52.1,5.3,mb,127,109.7,,0.96,us,usp000hvue,2014-11-07T01:43:56.491Z,"off the east coast of Honshu, Japan",earthquake,,5.2,,47,reviewed,us,us
2011-03-11T11:13:12.980Z,36.38,141.778,25.9,5.5,mb,270,62.6,,0.7,us,usp000hvud,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,7,,140,reviewed,us,us
2011-03-11T11:10:58.300Z,35.535,141.842,35,5.5,mb,240,46.7,,0.82,us,usp000hvuc,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,,,132,reviewed,us,us
2011-03-11T11:09:45.830Z,36.481,143.265,35,5.2,mb,101,112.2,,0.82,us,usp000hvub,2014-11-07T01:43:56.446Z,"off the east coast of Honshu, Japan",earthquake,,,,30,reviewed,us,us
2011-03-11T11:08:47.390Z,37.437,142.615,49.3,4.9,mb,61,120.8,,0.87,us,usp000hvua,2014-11-07T01:43:56.426Z,"off the east coast of Honshu, Japan",earthquake,,6.8,,15,reviewed,us,us
2011-03-11T11:06:44.440Z,37.024,142.544,35,5.1,mb,67,114.9,,0.76,us,usp000hvu9,2014-11-07T01:43:56.421Z,"off the east coast of Honshu, Japan",earthquake,,,,15,reviewed,us,us
2011-03-11T11:06:07.560Z,38.004,142.605,35,5,mb,30,129.3,,0.66,us,usp000hvu8,2014-11-07T01:43:56.418Z,"near the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-11T11:02:30.040Z,39.173,142.965,47.5,5.3,mb,50,124,,0.83,us,usp000hvu7,2014-11-07T01:43:56.414Z,"near the east coast of Honshu, Japan",earthquake,,7.6,,12,reviewed,us,us
2011-03-11T11:00:52.420Z,37.737,141.496,41.8,5.6,mb,415,47.2,,0.7,us,usp000hvu6,2020-01-04T08:46:27.392Z,"near the east coast of Honshu, Japan",earthquake,,3.3,,250,reviewed,us,us
2011-03-11T11:00:17.370Z,37.463,143.893,35,4.9,mb,18,135.4,,0.7,us,usp000hvu5,2014-11-07T01:43:56.379Z,"off the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2011-03-11T10:58:02.840Z,39.002,142.267,15.4,5.2,mb,173,67.9,,0.8,us,usp000hvu4,2014-11-07T01:43:56.367Z,"near the east coast of Honshu, Japan",earthquake,,10.3,,92,reviewed,us,us
2011-03-11T10:57:26.240Z,36.391,142.717,35,4.8,mb,24,135.8,,0.85,us,usp000hvu3,2014-11-07T01:43:56.364Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-11T10:55:50.810Z,37.076,142.436,35,4.9,mb,17,136,,1.01,us,usp000hvu1,2014-11-07T01:43:56.359Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-11T10:52:08.320Z,38.491,143.36,36.4,5,mb,181,106.1,,0.94,us,usp000hvu0,2014-11-07T01:43:56.346Z,"off the east coast of Honshu, Japan",earthquake,,5.2,,96,reviewed,us,us
2011-03-11T10:47:08.970Z,37.491,143.05,6.6,5.2,mb,70,96.6,,1.03,us,usp000hvtz,2014-11-07T01:43:56.341Z,"off the east coast of Honshu, Japan",earthquake,,21.5,,22,reviewed,us,us
2011-03-11T10:45:44.690Z,38.417,143.752,33.3,5.6,mb,303,72.7,,1.34,us,usp000hvty,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,11.3,,188,reviewed,us,us
2011-03-11T10:45:19.320Z,35.888,141.388,12.3,5.4,mb,64,87.1,,0.85,us,usp000hvtx,2014-11-07T01:43:56.314Z,"near the east coast of Honshu, Japan",earthquake,,14.7,,18,reviewed,us,us
2011-03-11T10:44:08.030Z,38.387,143.116,35,5,mb,37,125.7,,0.76,us,usp000hvtw,2014-11-07T01:43:56.311Z,"off the east coast of Honshu, Japan",earthquake,,,,9,reviewed,us,us
2011-03-11T10:42:16.110Z,37.628,142.963,35,4.9,mb,20,136.2,,1.31,us,usp000hvtv,2014-11-07T01:43:56.309Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T10:40:53.720Z,36.688,142.487,35,5,mb,28,158.8,,0.96,us,usp000hvtu,2014-11-07T01:43:56.306Z,"off the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-11T10:39:59.990Z,37.097,142.601,35,4.6,mb,17,209.3,,0.61,us,usp000hvts,2014-11-07T01:43:56.302Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-11T10:39:22.780Z,35.979,141.852,35,4.7,mb,25,127,,0.68,us,usp000hvtr,2014-11-07T01:43:56.300Z,"near the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-11T10:35:36.710Z,37.05,141.2,37.8,5.2,mb,222,61.6,,0.76,us,usp000hvtq,2014-11-07T01:43:56.278Z,"near the east coast of Honshu, Japan",earthquake,,4.2,,52,reviewed,us,us
2011-03-11T10:28:42.690Z,39.397,143.592,20,5.9,mb,377,25.2,,0.79,us,usp000hvtp,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,6.9,,260,reviewed,us,us
2011-03-11T10:28:21.040Z,37.961,143.571,35,5,mb,110,92.3,,0.86,us,usp000hvtn,2014-11-07T01:43:56.241Z,"off the east coast of Honshu, Japan",earthquake,,,,50,reviewed,us,us
2011-03-11T10:26:53.600Z,36.685,141.5,35,4.7,mb,38,54.1,,0.91,us,usp000hvtm,2014-11-07T01:43:56.224Z,"near the east coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2011-03-11T10:22:02.630Z,36.665,142.521,10,5.7,mb,83,29.4,,0.95,us,usp000hvtj,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,,,31,reviewed,us,us
2011-03-11T10:21:55.670Z,37.97,142.863,35,5.1,mb,24,82.8,,0.43,us,usp000hvth,2014-11-07T01:43:56.213Z,"off the east coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2011-03-11T10:21:09.350Z,37.256,142.032,43.8,5.4,mb,117,48.5,,0.8,us,usp000hvtg,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,5.7,,56,reviewed,us,us
2011-03-11T10:20:26.240Z,36.896,142.247,17.5,5.4,mb,248,51.5,,0.93,us,usp000hvtf,2014-11-07T01:43:56.187Z,"off the east coast of Honshu, Japan",earthquake,,4.5,,113,reviewed,us,us
2011-03-11T10:19:51.620Z,36.047,141.61,22.5,5,mb,41,115.6,,1.2,us,usp000hvte,2014-11-07T01:43:56.184Z,"near the east coast of Honshu, Japan",earthquake,,19.8,,6,reviewed,us,us
2011-03-11T10:19:30.470Z,37.009,144.463,35,4.8,mb,32,127.9,,1.19,us,usp000hvtd,2014-11-07T01:43:56.181Z,"off the east coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2011-03-11T10:15:49.410Z,35.808,140.983,35,5,mb,53,88.2,,1.03,us,usp000hvtc,2014-11-07T01:43:56.163Z,"near the east coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2011-03-11T10:10:34.220Z,39.185,142.76,26.5,6,mb,438,44.1,,0.89,us,usp000hvtb,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,6.8,,274,reviewed,us,us
2011-03-11T10:10:15.330Z,38.83,142.703,5,4.9,mb,42,122.1,,0.73,us,usp000hvta,2014-11-07T01:43:56.124Z,"near the east coast of Honshu, Japan",earthquake,,20.6,,16,reviewed,us,us
2011-03-11T10:05:11.870Z,36.623,141.715,35.9,4.7,mb,40,94.4,,0.72,us,usp000hvt9,2014-11-07T01:43:56.120Z,"near the east coast of Honshu, Japan",earthquake,,9.8,,13,reviewed,us,us
2011-03-11T10:00:27.200Z,37.295,143.158,21.3,5.1,mb,69,68.5,,0.76,us,usp000hvt7,2014-11-07T01:43:56.112Z,"off the east coast of Honshu, Japan",earthquake,,15.3,,13,reviewed,us,us
2011-03-11T09:59:51.990Z,36.661,142.191,10,5.3,mb,144,76.2,,0.83,us,usp000hvt6,2014-11-07T01:43:56.101Z,"off the east coast of Honshu, Japan",earthquake,,,,86,reviewed,us,us
2011-03-11T09:58:31.090Z,37.876,142.702,35,4.8,mb,27,129.1,,1.08,us,usp000hvt5,2014-11-07T01:43:56.098Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T09:55:27.180Z,37.409,141.687,35,4.8,mb,18,133.5,,1.29,us,usp000hvt4,2014-11-07T01:43:56.094Z,"near the east coast of Honshu, Japan",earthquake,,,,12,reviewed,us,us
2011-03-11T09:55:00.030Z,38.12,143.068,10,4.9,mb,68,69.4,,1.39,us,usp000hvt3,2014-11-07T01:43:56.086Z,"off the east coast of Honshu, Japan",earthquake,,,,19,reviewed,us,us
2011-03-11T09:52:43.840Z,37.715,141.812,55.8,5,mb,106,121,,0.82,us,usp000hvt2,2014-11-07T01:43:56.079Z,"near the east coast of Honshu, Japan",earthquake,,5.4,,39,reviewed,us,us
2011-03-11T09:51:06.650Z,36.223,141.822,47.5,5.1,mb,45,83.7,,0.84,us,usp000hvt1,2014-11-07T01:43:56.075Z,"near the east coast of Honshu, Japan",earthquake,,7.6,,5,reviewed,us,us
2011-03-11T09:47:01.830Z,39.599,143.056,38.6,5.4,mb,266,76.4,,0.9,us,usp000hvt0,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,4.5,,162,reviewed,us,us
2011-03-11T09:45:44.220Z,37.397,144.121,35,5,mb,42,67.9,,0.64,us,usp000hvsz,2014-11-07T01:43:56.052Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-11T09:45:25.080Z,36.664,142.299,35.1,5,mb,71,96.5,,0.7,us,usp000hvsy,2014-11-07T01:43:56.045Z,"off the east coast of Honshu, Japan",earthquake,,7.9,,31,reviewed,us,us
2011-03-11T09:45:05.020Z,37.848,142.637,35,4.6,mb,34,135.3,,0.74,us,usp000hvsw,2014-11-07T01:43:56.041Z,"off the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-11T09:42:20.550Z,39.495,142.705,18,5.3,mb,252,75.9,,0.78,us,usp000hvsv,2014-11-07T01:43:56.024Z,"near the east coast of Honshu, Japan",earthquake,,9.8,,163,reviewed,us,us
2011-03-11T09:40:11.120Z,37.138,142.501,41.3,4.9,mb,24,136,,1.03,us,usp000hvsu,2014-11-07T01:43:56.021Z,"off the east coast of Honshu, Japan",earthquake,,17,,3,reviewed,us,us
2011-03-11T09:37:04.610Z,35.912,141.601,5.8,5.5,mb,311,30.2,,0.76,us,usp000hvst,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,8.4,,83,reviewed,us,us
2011-03-11T09:35:35.510Z,37.572,143.889,26.8,4.9,mb,41,98.3,,0.95,us,usp000hvss,2014-11-07T01:43:55.985Z,"off the east coast of Honshu, Japan",earthquake,,16.1,,14,reviewed,us,us
2011-03-11T09:34:12.770Z,37.696,142.65,35,5,mb,25,96.8,,1.28,us,usp000hvsr,2014-11-07T01:43:55.982Z,"off the east coast of Honshu, Japan",earthquake,,,,17,reviewed,us,us
2011-03-11T09:33:51.330Z,38.576,144.455,35,4.8,mb,68,126.3,,1.15,us,usp000hvsq,2014-11-07T01:43:55.977Z,"off the east coast of Honshu, Japan",earthquake,,,,21,reviewed,us,us
2011-03-11T09:31:18.070Z,36.584,142.169,53.2,4.8,mb,77,88.9,,0.83,us,usp000hvsp,2014-11-07T01:43:55.971Z,"off the east coast of Honshu, Japan",earthquake,,7.4,,19,reviewed,us,us
2011-03-11T09:27:42.240Z,38.298,142.159,68.1,5.3,mb,180,65.1,,0.96,us,usp000hvsn,2014-11-07T01:43:55.958Z,"near the east coast of Honshu, Japan",earthquake,,5,,85,reviewed,us,us
2011-03-11T09:25:49.840Z,36.107,141.864,21.9,4.7,mb,60,87.5,,0.87,us,usp000hvsm,2014-11-07T01:43:55.953Z,"near the east coast of Honshu, Japan",earthquake,,13.7,,18,reviewed,us,us
2011-03-11T09:24:29.180Z,36.198,141.451,35.5,4.9,mb,50,95.5,,0.93,us,usp000hvsj,2014-11-07T01:43:55.948Z,"near the east coast of Honshu, Japan",earthquake,,9.2,,13,reviewed,us,us
2011-03-11T09:24:04.420Z,33.806,134.631,10,4.5,mb,18,68.5,,0.86,us,usp000hvsh,2014-11-07T01:43:55.946Z,"Shikoku, Japan",earthquake,,,,7,reviewed,us,us
2011-03-11T09:19:07.840Z,37.439,144.13,10,5,mb,55,52,,0.9,us,usp000hvsg,2014-11-07T01:43:55.942Z,"off the east coast of Honshu, Japan",earthquake,,,,24,reviewed,us,us
